job_id,job_title,job_category,experience_level,years_of_experience,education_required,annual_salary_usd,salary_min_usd,salary_max_usd,city,country,remote_work,company_size,industry,required_skills,ai_salary_premium_pct,demand_score,demand_growth_yoy_pct,benefits_score_10,posting_year,posting_month,is_senior,is_remote_friendly,is_llm_role,salary_tier
AIJOB1151,AI Ethics Officer,Governance,Lead (10+ yrs),7,Associate's,184000.0,110000,210000,Toronto,Canada,On-site,Enterprise (5000+),Education,Ethics Frameworks|Research|Communication|SQL|Research,9.0,72,9.3,9.1,2026,1,1,0,0,Upper-Mid ($150-200k)
AIJOB1152,Data Scientist,Data Science,Senior (6-9 yrs),8,Bachelor's,159000.0,138000,195000,Toronto,Canada,Fully Remote,Mid-size (501-5000),Research,Scikit-learn|Python|SQL|Data Visualization|ML Algorithms|Research|Communication|Agile,4.8,92,37.7,9.7,2026,1,1,1,0,Upper-Mid ($150-200k)
AIJOB1153,Senior ML Engineer,AI Engineering,Senior (6-9 yrs),6,Bootcamp/Self-taught,195000.0,180000,312000,Paris,France,Hybrid,Startup (1-50),Finance,PyTorch|System Design|Python|MLOps|Leadership|Research,15.5,96,74.8,9.0,2026,3,1,1,0,Upper-Mid ($150-200k)
AIJOB1154,ML Engineer,AI Engineering,Lead (10+ yrs),3,Associate's,120000.0,120000,280000,Bangalore,India,Hybrid,Enterprise (5000+),Retail,PyTorch|TensorFlow|Kubernetes|SQL|Leadership|Agile,12.7,97,74.1,6.1,2026,1,1,1,0,Mid ($100-150k)
AIJOB1155,AI Compliance Manager,Governance,Senior (6-9 yrs),6,Bachelor's,139000.0,100000,200000,Amsterdam,Netherlands,Hybrid,Enterprise (5000+),Media,Auditing|Documentation|Risk Management|Research,16.7,68,13.9,9.6,2025,12,1,1,0,Mid ($100-150k)
AIJOB1156,AI Research Scientist,Research,Lead (10+ yrs),10,Master's,115000.0,115000,280000,Beijing,China,Hybrid,SME (51-500),Media,Publishing|Python|PyTorch|Research|Statistics,15.1,88,12.6,6.6,2026,1,1,1,0,Mid ($100-150k)
AIJOB1157,AI Research Scientist,Research,Lead (10+ yrs),9,PhD,186000.0,115000,280000,Paris,France,Fully Remote,Startup (1-50),Retail,Mathematics|PyTorch|Deep Learning|Publishing|Python|Communication|Agile,16.5,88,22.7,7.5,2026,2,1,1,0,Upper-Mid ($150-200k)
AIJOB1158,Generative AI Engineer,AI Engineering,Senior (6-9 yrs),5,Bachelor's,150000.0,150000,295000,Bangalore,India,Fully Remote,Mid-size (501-5000),Technology,Deployment|LLMs|Python|GenAI APIs|Diffusion Models|SQL|Statistics,17.0,95,20.6,8.5,2026,3,1,1,1,Mid ($100-150k)
AIJOB1159,Senior ML Engineer,AI Engineering,Mid (3-5 yrs),12,PhD,191000.0,180000,312000,Paris,France,Fully Remote,Startup (1-50),Research,Distributed Systems|Python|System Design|MLOps|LLM Fine-tuning|PyTorch|Agile|SQL,13.9,96,67.5,6.5,2026,3,0,1,0,Upper-Mid ($150-200k)
AIJOB1160,AI Agent Developer,AI Engineering,Entry (0-2 yrs),7,Master's,155000.0,155000,290000,London,UK,Hybrid,SME (51-500),Automotive,APIs|Python|Tool Use|AutoGen|Planning Systems|Leadership,12.5,96,24.0,8.8,2026,2,0,1,1,Upper-Mid ($150-200k)
AIJOB1161,Prompt Engineer,AI Engineering,Mid (3-5 yrs),2,PhD,159000.0,90000,200000,Seattle,USA,Fully Remote,Startup (1-50),Finance,LLM APIs|Prompt Design|Documentation|Testing|Python|Communication|Agile|SQL,4.5,82,15.9,7.6,2025,7,0,1,1,Upper-Mid ($150-200k)
AIJOB1162,AI Ethics Officer,Governance,Entry (0-2 yrs),11,Bachelor's,131000.0,110000,210000,Singapore,Singapore,On-site,Big Tech (FAANG+),Retail,AI Policy|Ethics Frameworks|Research|Risk Assessment|Communication|Git|Agile,9.6,72,11.1,9.3,2025,5,0,0,0,Mid ($100-150k)
AIJOB1163,LLM Engineer,AI Engineering,Senior (6-9 yrs),5,Master's,301000.0,160000,300000,Singapore,Singapore,Hybrid,Enterprise (5000+),Healthcare,Python|Prompt Engineering|RAG|Research,3.5,98,57.7,8.9,2026,3,1,1,1,Elite (>$300k)
AIJOB1164,LLM Engineer,AI Engineering,Senior (6-9 yrs),7,Associate's,160000.0,160000,300000,Beijing,China,On-site,Mid-size (501-5000),Energy,RAG|Vector DBs|Prompt Engineering|LLM APIs|Agile,4.5,98,77.7,9.0,2026,2,1,0,1,Upper-Mid ($150-200k)
AIJOB1165,AI Engineer,AI Engineering,Senior (6-9 yrs),3,Bachelor's,200000.0,100000,250000,Chicago,USA,Fully Remote,Mid-size (501-5000),Media,Cloud (AWS/GCP/Azure)|Docker|PyTorch|LLM Integration|Linux|Problem Solving,10.3,95,15.1,7.8,2025,4,1,1,0,Upper-Mid ($150-200k)
AIJOB1166,Senior ML Engineer,AI Engineering,Senior (6-9 yrs),6,Bootcamp/Self-taught,213000.0,180000,312000,Berlin,Germany,On-site,Mid-size (501-5000),Finance,Distributed Systems|MLOps|System Design|LLM Fine-tuning|Python|Statistics,15.0,96,58.0,8.0,2026,2,1,0,0,Senior ($200-300k)
AIJOB1167,Deep Learning Engineer,AI Engineering,Entry (0-2 yrs),8,PhD,153000.0,141000,270000,Seattle,USA,On-site,SME (51-500),Automotive,PyTorch|Neural Networks|GPU Computing|TensorFlow|CUDA|Git|Leadership,6.7,89,14.3,6.2,2025,12,0,0,0,Upper-Mid ($150-200k)
AIJOB1168,Robotics Engineer (AI),Robotics,Entry (0-2 yrs),4,PhD,130000.0,125000,240000,Remote,Global,Hybrid,SME (51-500),Healthcare,ROS|Simulation|C++|Control Systems|Python|Leadership|Cloud,17.5,76,5.4,9.0,2025,8,0,1,0,Mid ($100-150k)
AIJOB1169,Data Scientist,Data Science,Lead (10+ yrs),4,Associate's,234000.0,138000,195000,New York,USA,Fully Remote,Big Tech (FAANG+),Government,SQL|Scikit-learn|Python|Statistics|Leadership|SQL|Linux,7.6,92,32.8,9.1,2025,5,1,1,0,Senior ($200-300k)
AIJOB1170,AI Research Scientist,Research,Lead (10+ yrs),7,Bachelor's,220000.0,115000,280000,Los Angeles,USA,Hybrid,Startup (1-50),Consulting,PyTorch|Mathematics|Deep Learning|Statistics|SQL,16.3,88,9.2,8.8,2025,3,1,1,0,Senior ($200-300k)
AIJOB1171,AI Engineer,AI Engineering,Lead (10+ yrs),2,Bachelor's,195000.0,100000,250000,Sydney,Australia,Fully Remote,Enterprise (5000+),Automotive,Cloud (AWS/GCP/Azure)|LLM Integration|Python|Docker|Cloud|Communication,13.2,95,24.4,9.2,2025,1,1,1,0,Upper-Mid ($150-200k)
AIJOB1172,AI Product Manager,Product,Mid (3-5 yrs),4,Master's,226000.0,140000,260000,London,UK,Fully Remote,Big Tech (FAANG+),Technology,Agile|AI Literacy|Stakeholder Mgmt|Product Strategy|Problem Solving,9.1,85,10.2,8.0,2025,10,0,1,0,Senior ($200-300k)
AIJOB1173,Data Scientist,Data Science,Mid (3-5 yrs),5,PhD,164000.0,138000,195000,Los Angeles,USA,Hybrid,SME (51-500),Government,Statistics|ML Algorithms|Data Visualization|Problem Solving|Agile|Statistics,5.3,92,30.8,6.7,2025,5,0,1,0,Upper-Mid ($150-200k)
AIJOB1174,RAG Engineer,AI Engineering,Entry (0-2 yrs),6,Master's,156000.0,145000,280000,Zurich,Switzerland,Hybrid,Enterprise (5000+),Education,Embeddings|Vector DBs|LLMs|Python|LangChain|Search Systems|Cloud,6.3,94,81.1,9.1,2025,10,0,1,1,Upper-Mid ($150-200k)
AIJOB1175,Robotics Engineer (AI),Robotics,Lead (10+ yrs),4,Master's,212000.0,125000,240000,Singapore,Singapore,Hybrid,SME (51-500),Retail,Simulation|Python|Computer Vision|Control Systems|C++|Problem Solving|Git,17.0,76,29.0,7.4,2025,11,1,1,0,Senior ($200-300k)
AIJOB1176,AI Security Engineer,Security,Lead (10+ yrs),7,Bootcamp/Self-taught,312000.0,140000,260000,New York,USA,Fully Remote,Big Tech (FAANG+),Education,Python|ML Security|Cybersecurity|Red Teaming|Statistics|Linux|Agile,17.5,80,28.1,7.5,2026,3,1,1,0,Elite (>$300k)
AIJOB1177,NLP Engineer,AI Engineering,Lead (10+ yrs),8,Master's,255000.0,145000,290000,Toronto,Canada,On-site,SME (51-500),Retail,Transformers|BERT|Text Processing|Hugging Face|Research|Linux,6.3,91,26.4,7.7,2026,2,1,0,0,Senior ($200-300k)
AIJOB1178,Deep Learning Engineer,AI Engineering,Senior (6-9 yrs),7,PhD,184000.0,141000,270000,Tokyo,Japan,Hybrid,SME (51-500),Research,GPU Computing|TensorFlow|Neural Networks|Python|CUDA|PyTorch|Cloud,5.1,89,16.8,8.4,2026,3,1,1,0,Upper-Mid ($150-200k)
AIJOB1179,Multimodal AI Engineer,AI Engineering,Entry (0-2 yrs),8,PhD,259000.0,160000,300000,Seattle,USA,On-site,Enterprise (5000+),Automotive,Python|Fine-tuning|Vision-Language Models|APIs|PyTorch|SQL,16.1,90,16.8,7.4,2026,1,0,0,0,Senior ($200-300k)
AIJOB1180,AI Compliance Manager,Governance,Senior (6-9 yrs),10,Associate's,177000.0,100000,200000,San Francisco,USA,Fully Remote,Startup (1-50),Finance,EU AI Act|Risk Management|Legal Knowledge|Documentation|Auditing|Linux,12.0,68,9.9,8.9,2026,2,1,1,0,Upper-Mid ($150-200k)
AIJOB1181,LLM Engineer,AI Engineering,Senior (6-9 yrs),8,Master's,296000.0,160000,300000,Chicago,USA,On-site,Mid-size (501-5000),Energy,RAG|Fine-tuning|Prompt Engineering|LLM APIs|Communication,4.0,98,82.9,9.3,2026,2,1,0,1,Senior ($200-300k)
AIJOB1182,AI Engineer,AI Engineering,Senior (6-9 yrs),2,Associate's,223000.0,100000,250000,Los Angeles,USA,Hybrid,Enterprise (5000+),Energy,Python|LLM Integration|Cloud (AWS/GCP/Azure)|PyTorch|Docker|Agile|Research|Git,17.9,95,16.9,8.6,2026,1,1,1,0,Senior ($200-300k)
AIJOB1183,AI Product Manager,Product,Entry (0-2 yrs),7,Bachelor's,142000.0,140000,260000,London,UK,Fully Remote,Big Tech (FAANG+),Government,AI Literacy|Stakeholder Mgmt|Agile|Git,10.5,85,20.0,8.8,2025,2,0,1,0,Mid ($100-150k)
AIJOB1184,Deep Learning Engineer,AI Engineering,Senior (6-9 yrs),9,PhD,196000.0,141000,270000,London,UK,Fully Remote,SME (51-500),Media,CUDA|PyTorch|TensorFlow|Neural Networks|Python|GPU Computing|Problem Solving,4.9,89,23.2,9.6,2026,2,1,1,0,Upper-Mid ($150-200k)
AIJOB1185,RAG Engineer,AI Engineering,Entry (0-2 yrs),2,PhD,181000.0,145000,280000,Los Angeles,USA,Fully Remote,Startup (1-50),Technology,Embeddings|Python|LLMs|Problem Solving|Git|SQL,7.6,94,82.4,9.4,2025,9,0,1,1,Upper-Mid ($150-200k)
AIJOB1186,Robotics Engineer (AI),Robotics,Entry (0-2 yrs),3,Bootcamp/Self-taught,125000.0,125000,240000,Amsterdam,Netherlands,On-site,Enterprise (5000+),Healthcare,Control Systems|Simulation|ROS|Agile,16.5,76,10.0,7.9,2026,2,0,0,0,Mid ($100-150k)
AIJOB1187,MLOps Engineer,ML Operations,Mid (3-5 yrs),4,Bachelor's,130000.0,130000,260000,Tokyo,Japan,Fully Remote,Mid-size (501-5000),Automotive,CI/CD|Python|Cloud|Git|Research|Problem Solving,11.8,93,20.8,9.0,2025,12,0,1,0,Mid ($100-150k)
AIJOB1188,Senior ML Engineer,AI Engineering,Mid (3-5 yrs),6,Master's,227000.0,180000,312000,Remote,Global,Fully Remote,Startup (1-50),Media,Python|PyTorch|System Design|LLM Fine-tuning|Distributed Systems|Leadership,8.9,96,21.7,6.5,2026,3,0,1,0,Senior ($200-300k)
AIJOB1189,MLOps Engineer,ML Operations,Lead (10+ yrs),7,Bachelor's,208000.0,130000,260000,Toronto,Canada,On-site,SME (51-500),Government,CI/CD|Cloud|MLflow|Docker|Cloud|Agile,8.7,93,55.4,9.7,2025,11,1,0,0,Senior ($200-300k)
AIJOB1190,AI Ethics Officer,Governance,Entry (0-2 yrs),8,Bootcamp/Self-taught,110000.0,110000,210000,Paris,France,Fully Remote,Big Tech (FAANG+),Finance,Risk Assessment|Research|AI Policy|Agile|SQL,8.8,72,13.4,7.3,2026,3,0,1,0,Mid ($100-150k)
AIJOB1191,Prompt Engineer,AI Engineering,Entry (0-2 yrs),3,Bootcamp/Self-taught,104000.0,90000,200000,Chicago,USA,Hybrid,Enterprise (5000+),Healthcare,LLM APIs|Python|Documentation|Testing|NLP|Agile|Git|SQL,5.0,82,23.0,6.2,2026,3,0,1,1,Mid ($100-150k)
AIJOB1192,Robotics Engineer (AI),Robotics,Senior (6-9 yrs),8,Associate's,125000.0,125000,240000,Beijing,China,Hybrid,Big Tech (FAANG+),Finance,Computer Vision|Control Systems|C++|Simulation|ROS|Python|Statistics,14.3,76,23.3,7.6,2025,11,1,1,0,Mid ($100-150k)
AIJOB1193,LLM Engineer,AI Engineering,Senior (6-9 yrs),3,Associate's,243000.0,160000,300000,Los Angeles,USA,Hybrid,Mid-size (501-5000),Consulting,RAG|Python|Vector DBs|Prompt Engineering|Cloud|Linux,5.6,98,33.9,9.3,2026,3,1,1,1,Senior ($200-300k)
AIJOB1194,ML Engineer,AI Engineering,Senior (6-9 yrs),3,Bachelor's,279000.0,120000,280000,Seattle,USA,Fully Remote,Mid-size (501-5000),Technology,Kubernetes|MLOps|PyTorch|SQL|Python|TensorFlow|SQL,17.8,97,45.1,8.1,2025,5,1,1,0,Senior ($200-300k)
AIJOB1195,AI Compliance Manager,Governance,Mid (3-5 yrs),10,Associate's,130000.0,100000,200000,Boston,USA,On-site,Enterprise (5000+),Consulting,Risk Management|Auditing|Documentation|EU AI Act|Statistics,10.3,68,18.8,6.7,2026,2,0,0,0,Mid ($100-150k)
AIJOB1196,AI Engineer,AI Engineering,Lead (10+ yrs),6,PhD,237000.0,100000,250000,Tokyo,Japan,On-site,Mid-size (501-5000),Finance,Cloud (AWS/GCP/Azure)|Docker|Python|Agile,15.5,95,34.6,8.3,2025,6,1,0,0,Senior ($200-300k)
AIJOB1197,Data Scientist,Data Science,Senior (6-9 yrs),8,Bachelor's,203000.0,138000,195000,Boston,USA,Hybrid,SME (51-500),Government,Statistics|SQL|Scikit-learn|Python|Data Visualization|Leadership|Linux|SQL,7.5,92,83.3,7.4,2026,1,1,1,0,Senior ($200-300k)
AIJOB1198,RAG Engineer,AI Engineering,Mid (3-5 yrs),6,Bachelor's,221000.0,145000,280000,Zurich,Switzerland,Fully Remote,Big Tech (FAANG+),Retail,Python|LangChain|LLMs|Problem Solving,8.0,94,39.0,7.1,2026,1,0,1,1,Senior ($200-300k)
AIJOB1199,AI Compliance Manager,Governance,Senior (6-9 yrs),9,PhD,149000.0,100000,200000,Dubai,UAE,Hybrid,Startup (1-50),Consulting,Documentation|Risk Management|Auditing|EU AI Act|Git,13.6,68,20.3,6.1,2025,6,1,1,0,Mid ($100-150k)
AIJOB1200,AI Ethics Officer,Governance,Mid (3-5 yrs),5,Bootcamp/Self-taught,110000.0,110000,210000,Tokyo,Japan,Hybrid,Startup (1-50),Energy,Risk Assessment|AI Policy|Communication|Research|Ethics Frameworks|Cloud,11.2,72,13.3,7.2,2025,8,0,1,0,Mid ($100-150k)
AIJOB1201,Data Engineer (AI),Data Engineering,Senior (6-9 yrs),4,Bachelor's,130000.0,130000,220000,Bangalore,India,Fully Remote,Big Tech (FAANG+),Manufacturing,dbt|Feature Stores|Python|Airflow|Cloud|SQL|Agile,13.2,88,25.0,7.6,2025,12,1,1,0,Mid ($100-150k)
AIJOB1202,ML Engineer,AI Engineering,Lead (10+ yrs),10,Bootcamp/Self-taught,200000.0,120000,280000,Sydney,Australia,On-site,Mid-size (501-5000),Government,TensorFlow|MLOps|Python|Kubernetes|PyTorch|Linux|Research,10.2,97,63.5,6.3,2026,3,1,0,0,Upper-Mid ($150-200k)
AIJOB1203,ML Engineer,AI Engineering,Mid (3-5 yrs),6,Bachelor's,185000.0,120000,280000,Austin,USA,Fully Remote,Mid-size (501-5000),Education,SQL|MLOps|PyTorch|TensorFlow|Kubernetes|Python|Agile|Research,9.8,97,73.6,9.1,2026,3,0,1,0,Upper-Mid ($150-200k)
AIJOB1204,AI Research Scientist,Research,Senior (6-9 yrs),12,Master's,167000.0,115000,280000,London,UK,Fully Remote,SME (51-500),Finance,Python|Research|Publishing|Linux|Agile,11.4,88,28.6,7.5,2025,9,1,1,0,Upper-Mid ($150-200k)
AIJOB1205,AI Product Manager,Product,Senior (6-9 yrs),7,Associate's,196000.0,140000,260000,Toronto,Canada,Hybrid,Enterprise (5000+),Healthcare,Agile|Data Analysis|Product Strategy|Agile,8.6,85,29.9,6.8,2026,3,1,1,0,Upper-Mid ($150-200k)
AIJOB1206,AI Product Manager,Product,Senior (6-9 yrs),10,Master's,140000.0,140000,260000,Beijing,China,On-site,Mid-size (501-5000),Retail,Stakeholder Mgmt|AI Literacy|Data Analysis|Communication|SQL,16.3,85,20.1,7.5,2026,3,1,0,0,Mid ($100-150k)
AIJOB1207,RAG Engineer,AI Engineering,Lead (10+ yrs),4,Master's,145000.0,145000,280000,Beijing,China,Hybrid,Startup (1-50),Education,Search Systems|Vector DBs|LangChain|Python|Git|Cloud,8.4,94,81.1,7.4,2025,3,1,1,1,Mid ($100-150k)
AIJOB1208,LLM Engineer,AI Engineering,Mid (3-5 yrs),8,Bootcamp/Self-taught,232000.0,160000,300000,Sydney,Australia,Fully Remote,Big Tech (FAANG+),Finance,RAG|LLM APIs|Prompt Engineering|SQL|Communication,7.1,98,51.5,7.1,2026,2,0,1,1,Senior ($200-300k)
AIJOB1209,AI Engineer,AI Engineering,Entry (0-2 yrs),6,Bootcamp/Self-taught,100000.0,100000,250000,Chicago,USA,Hybrid,SME (51-500),Manufacturing,Python|LLM Integration|Cloud (AWS/GCP/Azure)|Communication,12.9,95,50.6,8.3,2025,11,0,1,0,Entry (<$100k)
AIJOB1210,AI Engineer,AI Engineering,Senior (6-9 yrs),3,Bootcamp/Self-taught,213000.0,100000,250000,Chicago,USA,Fully Remote,Big Tech (FAANG+),Media,Cloud (AWS/GCP/Azure)|PyTorch|Docker|Agile|Research|Git,11.5,95,58.8,6.0,2026,3,1,1,0,Senior ($200-300k)
AIJOB1211,Senior Data Scientist,Data Science,Senior (6-9 yrs),8,PhD,188000.0,157000,218000,London,UK,Hybrid,Startup (1-50),Retail,Leadership|Advanced Statistics|Python|Deep Learning|Research|Problem Solving|Git,5.0,90,23.3,9.2,2026,3,1,1,0,Upper-Mid ($150-200k)
AIJOB1212,Data Scientist,Data Science,Senior (6-9 yrs),7,Master's,138000.0,138000,195000,Beijing,China,On-site,Mid-size (501-5000),Manufacturing,Python|Scikit-learn|Data Visualization|Cloud|Problem Solving,4.2,92,49.4,9.4,2026,1,1,0,0,Mid ($100-150k)
AIJOB1213,AI Engineer,AI Engineering,Entry (0-2 yrs),2,PhD,100000.0,100000,250000,Bangalore,India,On-site,SME (51-500),Consulting,Python|Docker|PyTorch|Cloud (AWS/GCP/Azure)|Git,12.8,95,54.9,9.5,2025,11,0,0,0,Entry (<$100k)
AIJOB1214,AI Ethics Officer,Governance,Senior (6-9 yrs),7,Master's,134000.0,110000,210000,Amsterdam,Netherlands,Fully Remote,SME (51-500),Government,Communication|AI Policy|Ethics Frameworks|Risk Assessment|Research|Linux,13.2,72,12.1,7.9,2026,2,1,1,0,Mid ($100-150k)
AIJOB1215,Senior ML Engineer,AI Engineering,Mid (3-5 yrs),5,Associate's,213000.0,180000,312000,Seattle,USA,Fully Remote,Mid-size (501-5000),Energy,Python|PyTorch|MLOps|Communication|Leadership,9.5,96,32.8,8.6,2025,5,0,1,0,Senior ($200-300k)
AIJOB1216,Prompt Engineer,AI Engineering,Lead (10+ yrs),2,Bootcamp/Self-taught,233000.0,90000,200000,Singapore,Singapore,Fully Remote,Big Tech (FAANG+),Manufacturing,Testing|Python|Prompt Design|LLM APIs|NLP|Documentation|Statistics|Git,9.4,82,8.5,6.4,2026,3,1,1,1,Senior ($200-300k)
AIJOB1217,AI Engineer,AI Engineering,Mid (3-5 yrs),3,Bootcamp/Self-taught,113000.0,100000,250000,Sydney,Australia,Fully Remote,Mid-size (501-5000),Healthcare,PyTorch|LLM Integration|Docker|Python|Research,11.2,95,40.2,9.7,2026,2,0,1,0,Mid ($100-150k)
AIJOB1218,Data Engineer (AI),Data Engineering,Lead (10+ yrs),5,Associate's,172000.0,130000,220000,Sydney,Australia,Fully Remote,Mid-size (501-5000),Retail,dbt|Airflow|ETL|SQL|Feature Stores|Linux|Problem Solving,13.8,88,22.7,9.2,2025,7,1,1,0,Upper-Mid ($150-200k)
AIJOB1219,AI Agent Developer,AI Engineering,Entry (0-2 yrs),6,Bootcamp/Self-taught,155000.0,155000,290000,Austin,USA,Fully Remote,Mid-size (501-5000),Government,AutoGen|Tool Use|APIs|Python|Planning Systems|LangChain|Linux|Research,9.8,96,84.0,8.8,2026,3,0,1,1,Upper-Mid ($150-200k)
AIJOB1220,AI Solutions Architect,Architecture,Senior (6-9 yrs),7,PhD,180000.0,180000,320000,Bangalore,India,Fully Remote,SME (51-500),Healthcare,Leadership|System Design|ML|Cloud|Statistics|SQL|Linux,10.9,84,17.3,8.1,2026,3,1,1,0,Upper-Mid ($150-200k)
AIJOB1221,Multimodal AI Engineer,AI Engineering,Senior (6-9 yrs),6,Bootcamp/Self-taught,343000.0,160000,300000,San Francisco,USA,On-site,Mid-size (501-5000),Technology,PyTorch|Python|Fine-tuning|SQL|Research,14.5,90,18.2,6.4,2026,3,1,0,0,Elite (>$300k)
AIJOB1222,Senior Data Scientist,Data Science,Lead (10+ yrs),9,Master's,225000.0,157000,218000,London,UK,Hybrid,SME (51-500),Automotive,Python|ML|Deep Learning|Advanced Statistics|Causal Inference|Cloud,4.5,90,8.5,9.3,2026,3,1,1,0,Senior ($200-300k)
AIJOB1223,Prompt Engineer,AI Engineering,Entry (0-2 yrs),2,Bachelor's,108000.0,90000,200000,Los Angeles,USA,Fully Remote,Startup (1-50),Retail,Prompt Design|Testing|Python|Agile|Linux|Cloud,9.1,82,10.1,9.8,2025,8,0,1,1,Mid ($100-150k)
AIJOB1224,Multimodal AI Engineer,AI Engineering,Entry (0-2 yrs),8,Associate's,160000.0,160000,300000,Bangalore,India,Hybrid,Enterprise (5000+),Consulting,Fine-tuning|APIs|Vision-Language Models|Python|PyTorch|SQL|Statistics,14.1,90,12.2,7.7,2026,1,0,1,0,Upper-Mid ($150-200k)
AIJOB1225,AI Engineer,AI Engineering,Lead (10+ yrs),8,PhD,222000.0,100000,250000,Tokyo,Japan,Fully Remote,Mid-size (501-5000),Finance,Python|LLM Integration|Docker|Problem Solving|Statistics,17.3,95,42.3,9.1,2026,1,1,1,0,Senior ($200-300k)
AIJOB1226,Senior ML Engineer,AI Engineering,Senior (6-9 yrs),10,Bootcamp/Self-taught,258000.0,180000,312000,Boston,USA,Hybrid,Mid-size (501-5000),Retail,LLM Fine-tuning|Python|PyTorch|Leadership|SQL|Agile,8.6,96,19.5,6.9,2025,7,1,1,0,Senior ($200-300k)
AIJOB1227,AI Security Engineer,Security,Mid (3-5 yrs),4,PhD,140000.0,140000,260000,Toronto,Canada,On-site,Startup (1-50),Media,Risk Analysis|ML Security|Red Teaming|Python|Statistics|Problem Solving,8.4,80,21.0,6.4,2026,2,0,0,0,Mid ($100-150k)
AIJOB1228,LLM Engineer,AI Engineering,Entry (0-2 yrs),5,Bootcamp/Self-taught,160000.0,160000,300000,Paris,France,Fully Remote,Enterprise (5000+),Education,Python|Vector DBs|Prompt Engineering|RAG|LLM APIs|Git|Cloud|Communication,6.1,98,22.8,8.0,2025,9,0,1,1,Upper-Mid ($150-200k)
AIJOB1229,Prompt Engineer,AI Engineering,Lead (10+ yrs),5,Bootcamp/Self-taught,172000.0,90000,200000,Boston,USA,Fully Remote,Startup (1-50),Technology,Documentation|LLM APIs|Testing|NLP|Research,9.1,82,13.3,9.7,2025,4,1,1,1,Upper-Mid ($150-200k)
AIJOB1230,Computer Vision Engineer,AI Engineering,Entry (0-2 yrs),8,Associate's,145000.0,145000,280000,Singapore,Singapore,Hybrid,Big Tech (FAANG+),Consulting,CUDA|OpenCV|PyTorch|Python|Image Processing|CNNs|Problem Solving,8.3,87,9.1,6.6,2026,1,0,1,0,Mid ($100-150k)
AIJOB1231,Data Scientist,Data Science,Senior (6-9 yrs),7,Associate's,153000.0,138000,195000,Zurich,Switzerland,On-site,Enterprise (5000+),Technology,Data Visualization|SQL|Scikit-learn|Statistics|ML Algorithms|Communication|SQL|Problem Solving,6.6,92,29.9,9.4,2026,2,1,0,0,Upper-Mid ($150-200k)
AIJOB1232,AI Compliance Manager,Governance,Mid (3-5 yrs),8,PhD,140000.0,100000,200000,Sydney,Australia,On-site,Enterprise (5000+),Automotive,EU AI Act|Risk Management|Legal Knowledge|Auditing|Documentation|Cloud|Git,13.4,68,25.5,9.6,2025,10,0,0,0,Mid ($100-150k)
AIJOB1233,AI Ethics Officer,Governance,Lead (10+ yrs),6,Master's,212000.0,110000,210000,Austin,USA,On-site,Startup (1-50),Retail,Communication|Research|Risk Assessment|AI Policy|Leadership,9.3,72,23.3,8.5,2026,1,1,0,0,Senior ($200-300k)
AIJOB1234,AI Engineer,AI Engineering,Entry (0-2 yrs),3,Bootcamp/Self-taught,100000.0,100000,250000,Beijing,China,Hybrid,Startup (1-50),Retail,Python|LLM Integration|Cloud (AWS/GCP/Azure)|Linux|Communication,12.9,95,79.9,9.7,2025,11,0,1,0,Entry (<$100k)
AIJOB1235,AI Ethics Officer,Governance,Entry (0-2 yrs),10,Associate's,110000.0,110000,210000,Zurich,Switzerland,Fully Remote,Enterprise (5000+),Manufacturing,Research|Communication|AI Policy|Statistics|Cloud,12.0,72,16.4,7.1,2026,3,0,1,0,Mid ($100-150k)
AIJOB1236,Multimodal AI Engineer,AI Engineering,Mid (3-5 yrs),5,Master's,241000.0,160000,300000,Sydney,Australia,Fully Remote,Big Tech (FAANG+),Healthcare,Python|PyTorch|Fine-tuning|Agile,11.8,90,22.8,6.7,2026,1,0,1,0,Senior ($200-300k)
AIJOB1237,AI Infrastructure Eng,Infrastructure,Entry (0-2 yrs),5,Associate's,140000.0,140000,270000,Chicago,USA,On-site,SME (51-500),Consulting,Storage|Cloud|Distributed Systems|Networking|Agile|Research,8.5,85,7.9,7.9,2026,1,0,0,0,Mid ($100-150k)
AIJOB1238,Senior ML Engineer,AI Engineering,Entry (0-2 yrs),7,Bachelor's,180000.0,180000,312000,Toronto,Canada,Fully Remote,Startup (1-50),Education,Python|Distributed Systems|LLM Fine-tuning|MLOps|PyTorch|System Design|Problem Solving|Communication|Agile,14.0,96,78.0,9.5,2025,6,0,1,0,Upper-Mid ($150-200k)
AIJOB1239,MLOps Engineer,ML Operations,Mid (3-5 yrs),3,PhD,233000.0,130000,260000,Dubai,UAE,Fully Remote,Big Tech (FAANG+),Government,Kubernetes|Python|Docker|CI/CD|Cloud|Monitoring|MLflow|Communication|Leadership,11.9,93,35.7,9.2,2026,1,0,1,0,Senior ($200-300k)
AIJOB1240,Deep Learning Engineer,AI Engineering,Mid (3-5 yrs),5,Bootcamp/Self-taught,204000.0,141000,270000,Seattle,USA,On-site,Enterprise (5000+),Retail,TensorFlow|Neural Networks|CUDA|PyTorch|Linux|Research|Problem Solving,8.7,89,22.2,8.8,2026,1,0,0,0,Senior ($200-300k)
